# x	y	u	v	flags	mask
2.5672e+01	1.6953e+00	-1.6600e-01	1.8404e-01	0.0000e+00	0.0000e+00
2.7004e+01	1.6953e+00	-4.8303e-01	7.2662e-01	0.0000e+00	0.0000e+00
2.8336e+01	1.6953e+00	-9.1115e-01	2.9844e-01	0.0000e+00	0.0000e+00
2.9668e+01	1.6953e+00	7.2316e-01	-8.5891e-01	0.0000e+00	0.0000e+00
3.1000e+01	1.6953e+00	9.6584e-01	-5.3395e-01	0.0000e+00	0.0000e+00
3.2332e+01	1.6953e+00	-9.8001e-01	-1.1734e-01	0.0000e+00	0.0000e+00
3.3664e+01	1.6953e+00	-7.1372e-01	1.8343e-01	0.0000e+00	0.0000e+00
3.4996e+01	1.6953e+00	-7.8640e-01	6.0441e-01	0.0000e+00	0.0000e+00
3.6328e+01	1.6953e+00	9.6967e-01	3.7292e-01	0.0000e+00	0.0000e+00
3.7660e+01	1.6953e+00	-4.4450e-01	7.7772e-01	0.0000e+00	0.0000e+00
3.8992e+01	1.6953e+00	1.7618e-01	-9.2033e-03	0.0000e+00	0.0000e+00
4.0324e+01	1.6953e+00	-6.8367e-02	-1.4567e-01	0.0000e+00	0.0000e+00
4.1656e+01	1.6953e+00	-4.8298e-01	-1.6127e-01	0.0000e+00	0.0000e+00
4.2988e+01	1.6953e+00	-4.7779e-01	-1.8258e-01	0.0000e+00	0.0000e+00
4.4320e+01	1.6953e+00	-4.8357e-01	-1.9332e-01	0.0000e+00	0.0000e+00
4.5652e+01	1.6953e+00	-4.8444e-01	-1.9974e-01	0.0000e+00	0.0000e+00
4.6984e+01	1.6953e+00	-4.7733e-01	-2.4238e-01	0.0000e+00	0.0000e+00
4.8316e+01	1.6953e+00	-4.7622e-01	-2.7470e-01	0.0000e+00	0.0000e+00
4.9648e+01	1.6953e+00	-4.8156e-01	-2.8772e-01	0.0000e+00	0.0000e+00
5.0980e+01	1.6953e+00	-4.8228e-01	-2.9598e-01	0.0000e+00	0.0000e+00
5.2312e+01	1.6953e+00	-4.8272e-01	-3.1935e-01	0.0000e+00	0.0000e+00
5.3645e+01	1.6953e+00	-4.8511e-01	-3.7612e-01	0.0000e+00	0.0000e+00
5.4977e+01	1.6953e+00	-4.8348e-01	-3.8109e-01	0.0000e+00	0.0000e+00
5.6309e+01	1.6953e+00	-4.8102e-01	-3.8851e-01	0.0000e+00	0.0000e+00
5.7641e+01	1.6953e+00	-4.7916e-01	-4.1479e-01	0.0000e+00	0.0000e+00
5.8973e+01	1.6953e+00	-4.8541e-01	-4.6406e-01	0.0000e+00	0.0000e+00
6.0305e+01	1.6953e+00	-4.8548e-01	-4.7161e-01	0.0000e+00	0.0000e+00
